tc0001§0000.txt	tc0001§0001.txt
tc0786§0012.txt	tc0786§0013.txt
tc0786§0013.txt	tc0786§0014.txt
tc0787§0000.txt	tc0787§0001.txt
tc0787§0001.txt	tc0787§0002.txt
tc0787§0002.txt	tc0787§0003.txt
tc0787§0003.txt	tc0787§0004.txt
tc0787§0004.txt	tc0787§0005.txt
tc0787§0005.txt	tc0787§0006.txt
tc0787§0006.txt	tc0787§0007.txt
tc0787§0007.txt	tc0787§0008.txt
tc0787§0008.txt	tc0787§0009.txt
tc0787§0009.txt	tc0787§0010.txt
tc0787§0010.txt	tc0787§0011.txt
tc0787§0011.txt	tc0787§0012.txt
tc0787§0012.txt	tc0787§0013.txt
tc0787§0013.txt	tc0787§0014.txt
tc0787§0014.txt	tc0787§0015.txt
tc0788§0000.txt	tc0788§0001.txt
tc0788§0001.txt	tc0788§0002.txt
tc0788§0002.txt	tc0788§0003.txt
tc0788§0003.txt	tc0788§0004.txt
tc0788§0004.txt	tc0788§0005.txt
tc0788§0005.txt	tc0788§0006.txt
tc0788§0006.txt	tc0788§0007.txt
tc0788§0007.txt	tc0788§0008.txt
tc0788§0008.txt	tc0788§0009.txt
tc0788§0009.txt	tc0788§0010.txt
tc0788§0010.txt	tc0788§0011.txt
tc0788§0011.txt	tc0788§0012.txt
tc0788§0012.txt	tc0788§0013.txt
tc0788§0013.txt	tc0788§0014.txt
tc0788§0014.txt	tc0788§0015.txt
tc0789§0000.txt	tc0789§0001.txt
tc0789§0001.txt	tc0789§0002.txt
tc0789§0002.txt	tc0789§0003.txt
tc0789§0003.txt	tc0789§0004.txt
tc0789§0004.txt	tc0789§0005.txt
tc0789§0005.txt	tc0789§0006.txt
tc0789§0006.txt	tc0789§0007.txt
tc0789§0007.txt	tc0789§0008.txt
tc0789§0008.txt	tc0789§0009.txt
tc0789§0009.txt	tc0789§0010.txt
tc0789§0010.txt	tc0789§0011.txt
tc0789§0011.txt	tc0789§0012.txt
tc0789§0012.txt	tc0789§0013.txt
tc0789§0013.txt	tc0789§0014.txt
tc0789§0014.txt	tc0789§0015.txt
tc0790§0000.txt	tc0790§0001.txt
tc0790§0001.txt	tc0790§0002.txt
tc0790§0002.txt	tc0790§0003.txt
tc0790§0003.txt	tc0790§0004.txt
tc0790§0004.txt	tc0790§0005.txt
tc0790§0005.txt	tc0790§0006.txt
tc0790§0006.txt	tc0790§0007.txt
tc0790§0007.txt	tc0790§0008.txt
tc0790§0008.txt	tc0790§0009.txt
tc0790§0009.txt	tc0790§0010.txt
tc0790§0010.txt	tc0790§0011.txt
tc0790§0011.txt	tc0790§0012.txt
tc0790§0012.txt	tc0790§0013.txt
tc0790§0013.txt	tc0790§0014.txt
tc0791§0000.txt	tc0791§0001.txt
tc0791§0001.txt	tc0791§0002.txt
tc0791§0002.txt	tc0791§0003.txt
tc0791§0003.txt	tc0791§0004.txt
tc0791§0004.txt	tc0791§0005.txt
tc0791§0005.txt	tc0791§0006.txt
tc0791§0006.txt	tc0791§0007.txt
tc0791§0007.txt	tc0791§0008.txt
tc0791§0008.txt	tc0791§0009.txt
tc0791§0009.txt	tc0791§0010.txt
tc0791§0010.txt	tc0791§0011.txt
tc0791§0011.txt	tc0791§0012.txt
tc0791§0012.txt	tc0791§0013.txt
tc0791§0013.txt	tc0791§0014.txt
tc0791§0014.txt	tc0791§0015.txt
tc0791§0015.txt	tc0791§0016.txt
tc0792§0000.txt	tc0792§0001.txt
tc0792§0001.txt	tc0792§0002.txt
tc0792§0002.txt	tc0792§0003.txt
tc0792§0003.txt	tc0792§0004.txt
tc0792§0004.txt	tc0792§0005.txt
tc0792§0005.txt	tc0792§0006.txt
tc0792§0006.txt	tc0792§0007.txt
tc0792§0007.txt	tc0792§0008.txt
tc0792§0008.txt	tc0792§0009.txt
tc0792§0009.txt	tc0792§0010.txt
tc0792§0010.txt	tc0792§0011.txt
tc0792§0011.txt	tc0792§0012.txt
tc0792§0012.txt	tc0792§0013.txt
tc0792§0013.txt	tc0792§0014.txt
tc0792§0014.txt	tc0792§0015.txt
tc0792§0015.txt	tc0792§0016.txt
tc0793§0000.txt	tc0793§0001.txt
tc0793§0001.txt	tc0793§0002.txt
tc0793§0002.txt	tc0793§0003.txt
tc0793§0003.txt	tc0793§0004.txt
tc0793§0004.txt	tc0793§0005.txt
tc0793§0005.txt	tc0793§0006.txt
tc0793§0006.txt	tc0793§0007.txt
tc0793§0007.txt	tc0793§0008.txt
tc0793§0008.txt	tc0793§0009.txt
tc0793§0009.txt	tc0793§0010.txt
tc0793§0010.txt	tc0793§0011.txt
tc0793§0011.txt	tc0793§0012.txt
tc0793§0012.txt	tc0793§0013.txt
tc0794§0000.txt	tc0794§0001.txt
tc0794§0001.txt	tc0794§0002.txt
tc0794§0002.txt	tc0794§0003.txt
tc0794§0003.txt	tc0794§0004.txt
tc0794§0004.txt	tc0794§0005.txt
tc0794§0005.txt	tc0794§0006.txt
tc0794§0006.txt	tc0794§0007.txt
tc0794§0007.txt	tc0794§0008.txt
tc0794§0008.txt	tc0794§0009.txt
tc0794§0009.txt	tc0794§0010.txt
tc0794§0010.txt	tc0794§0011.txt
tc0794§0011.txt	tc0794§0012.txt
tc0794§0012.txt	tc0794§0013.txt
tc0794§0013.txt	tc0794§0014.txt
tc0794§0014.txt	tc0794§0015.txt
tc0794§0015.txt	tc0794§0016.txt
tc0794§0016.txt	tc0794§0017.txt
tc0795§0000.txt	tc0795§0001.txt
tc0795§0001.txt	tc0795§0002.txt
tc0795§0002.txt	tc0795§0003.txt
tc0795§0003.txt	tc0795§0004.txt
tc0795§0004.txt	tc0795§0005.txt
tc0795§0005.txt	tc0795§0006.txt
tc0795§0006.txt	tc0795§0007.txt
tc0795§0007.txt	tc0795§0008.txt
tc0795§0008.txt	tc0795§0009.txt
tc0795§0009.txt	tc0795§0010.txt
tc0795§0010.txt	tc0795§0011.txt
tc0795§0011.txt	tc0795§0012.txt
tc0795§0012.txt	tc0795§0013.txt
tc0795§0013.txt	tc0795§0014.txt
tc0795§0014.txt	tc0795§0015.txt
tc0795§0015.txt	tc0795§0016.txt
tc0796§0000.txt	tc0796§0001.txt
tc0796§0001.txt	tc0796§0002.txt
tc0796§0002.txt	tc0796§0003.txt
tc0796§0003.txt	tc0796§0004.txt
tc0797§0000.txt	tc0797§0001.txt
tc0797§0001.txt	tc0797§0002.txt
tc0797§0002.txt	tc0797§0003.txt
tc0797§0003.txt	tc0797§0004.txt
tc0797§0004.txt	tc0797§0005.txt
tc0797§0005.txt	tc0797§0006.txt
tc0797§0006.txt	tc0797§0007.txt
tc0797§0007.txt	tc0797§0008.txt
tc0797§0008.txt	tc0797§0009.txt
tc0797§0009.txt	tc0797§0010.txt
tc0797§0010.txt	tc0797§0011.txt
tc0797§0011.txt	tc0797§0012.txt
tc0797§0012.txt	tc0797§0013.txt
tc0797§0013.txt	tc0797§0014.txt
tc0797§0014.txt	tc0797§0015.txt
tc0797§0015.txt	tc0797§0016.txt
tc0797§0016.txt	tc0797§0017.txt
tc0797§0017.txt	tc0797§0018.txt
tc0797§0018.txt	tc0797§0019.txt
tc0798§0000.txt	tc0798§0001.txt
tc0798§0001.txt	tc0798§0002.txt
tc0798§0002.txt	tc0798§0003.txt
tc0798§0003.txt	tc0798§0004.txt
tc0798§0004.txt	tc0798§0005.txt
tc0798§0005.txt	tc0798§0006.txt
tc0798§0006.txt	tc0798§0007.txt
tc0798§0007.txt	tc0798§0008.txt
tc0798§0008.txt	tc0798§0009.txt
tc0798§0009.txt	tc0798§0010.txt
tc0798§0010.txt	tc0798§0011.txt
tc0798§0011.txt	tc0798§0012.txt
tc0798§0012.txt	tc0798§0013.txt
tc0799§0000.txt	tc0799§0001.txt
tc0799§0001.txt	tc0799§0002.txt
tc0799§0002.txt	tc0799§0003.txt
tc0799§0003.txt	tc0799§0004.txt
tc0799§0004.txt	tc0799§0005.txt
tc0799§0005.txt	tc0799§0006.txt
tc0799§0006.txt	tc0799§0007.txt
tc0799§0007.txt	tc0799§0008.txt
tc0799§0008.txt	tc0799§0009.txt
tc0799§0009.txt	tc0799§0010.txt
tc0799§0010.txt	tc0799§0011.txt
tc0799§0011.txt	tc0799§0012.txt
tc0799§0012.txt	tc0799§0013.txt
tc0799§0013.txt	tc0799§0014.txt
tc0799§0014.txt	tc0799§0015.txt
tc0799§0015.txt	tc0799§0016.txt
tc0799§0016.txt	tc0799§0017.txt
tc0799§0017.txt	tc0799§0018.txt
tc0799§0018.txt	tc0799§0019.txt
tc0800§0000.txt	tc0800§0001.txt
tc0800§0001.txt	tc0800§0002.txt
tc0800§0002.txt	tc0800§0003.txt
tc0800§0003.txt	tc0800§0004.txt
tc0800§0004.txt	tc0800§0005.txt
tc0800§0005.txt	tc0800§0006.txt
tc0800§0006.txt	tc0800§0007.txt
tc0800§0007.txt	tc0800§0008.txt
tc0800§0008.txt	tc0800§0009.txt
tc0800§0009.txt	tc0800§0010.txt
tc0800§0010.txt	tc0800§0011.txt
tc0800§0011.txt	tc0800§0012.txt
tc0800§0012.txt	tc0800§0013.txt
tc0801§0000.txt	tc0801§0001.txt
tc0801§0001.txt	tc0801§0002.txt
tc0801§0002.txt	tc0801§0003.txt
tc0801§0003.txt	tc0801§0004.txt
tc0801§0004.txt	tc0801§0005.txt
tc0801§0005.txt	tc0801§0006.txt
tc0801§0006.txt	tc0801§0007.txt
tc0801§0007.txt	tc0801§0008.txt
tc0801§0008.txt	tc0801§0009.txt
tc0801§0009.txt	tc0801§0010.txt
tc0801§0010.txt	tc0801§0011.txt
tc0801§0011.txt	tc0801§0012.txt
tc0801§0012.txt	tc0801§0013.txt
tc0801§0013.txt	tc0801§0014.txt
tc0802§0000.txt	tc0802§0001.txt
tc0802§0001.txt	tc0802§0002.txt
tc0802§0002.txt	tc0802§0003.txt
tc0802§0003.txt	tc0802§0004.txt
tc0802§0004.txt	tc0802§0005.txt
tc0802§0005.txt	tc0802§0006.txt
tc0802§0006.txt	tc0802§0007.txt
tc0802§0007.txt	tc0802§0008.txt
tc0802§0008.txt	tc0802§0009.txt
tc0802§0009.txt	tc0802§0010.txt
tc0802§0010.txt	tc0802§0011.txt
tc0802§0011.txt	tc0802§0012.txt
tc0802§0012.txt	tc0802§0013.txt
tc0805§0000.txt	tc0805§0001.txt
tc0805§0001.txt	tc0805§0002.txt
tc0805§0002.txt	tc0805§0003.txt
tc0805§0003.txt	tc0805§0004.txt
tc0805§0004.txt	tc0805§0005.txt
tc0805§0005.txt	tc0805§0006.txt
tc0805§0006.txt	tc0805§0007.txt
tc0812§0000.txt	tc0812§0001.txt
tc0812§0001.txt	tc0812§0002.txt
tc0812§0002.txt	tc0812§0003.txt
tc0812§0003.txt	tc0812§0004.txt
tc0812§0004.txt	tc0812§0005.txt
tc0812§0005.txt	tc0812§0006.txt
tc0812§0006.txt	tc0812§0007.txt
tc0812§0007.txt	tc0812§0008.txt
tc0812§0008.txt	tc0812§0009.txt
tc0812§0009.txt	tc0812§0010.txt
tc0812§0010.txt	tc0812§0011.txt
tc0812§0011.txt	tc0812§0012.txt
tc0812§0012.txt	tc0812§0013.txt
tc0823§0000.txt	tc0823§0001.txt
tc0823§0001.txt	tc0823§0002.txt
tc0823§0002.txt	tc0823§0003.txt
tc0823§0003.txt	tc0823§0004.txt
tc0823§0004.txt	tc0823§0005.txt
tc0823§0005.txt	tc0823§0006.txt
tc0823§0006.txt	tc0823§0007.txt
tc0823§0007.txt	tc0823§0008.txt
tc0823§0008.txt	tc0823§0009.txt
tc0823§0009.txt	tc0823§0010.txt
tc0823§0010.txt	tc0823§0011.txt
tc0823§0011.txt	tc0823§0012.txt
tc0823§0012.txt	tc0823§0013.txt
tc0823§0013.txt	tc0823§0014.txt
tc0824§0000.txt	tc0824§0001.txt
tc0824§0001.txt	tc0824§0002.txt
tc0824§0002.txt	tc0824§0003.txt
tc0824§0003.txt	tc0824§0004.txt
tc0824§0004.txt	tc0824§0005.txt
tc0824§0005.txt	tc0824§0006.txt
tc0824§0006.txt	tc0824§0007.txt
tc0824§0007.txt	tc0824§0008.txt
tc0824§0008.txt	tc0824§0009.txt
tc0825§0000.txt	tc0825§0001.txt
tc0825§0001.txt	tc0825§0002.txt
tc0825§0002.txt	tc0825§0003.txt
tc0825§0003.txt	tc0825§0004.txt
tc0825§0004.txt	tc0825§0005.txt
tc0825§0005.txt	tc0825§0006.txt
tc0825§0006.txt	tc0825§0007.txt
tc0825§0007.txt	tc0825§0008.txt
tc0825§0008.txt	tc0825§0009.txt
tc0825§0009.txt	tc0825§0010.txt
tc0825§0010.txt	tc0825§0011.txt
tc0825§0011.txt	tc0825§0012.txt
tc0825§0012.txt	tc0825§0013.txt
tc0825§0013.txt	tc0825§0014.txt
tc0825§0014.txt	tc0825§0015.txt
tc0826§0000.txt	tc0826§0001.txt
tc0826§0001.txt	tc0826§0002.txt
tc0826§0002.txt	tc0826§0003.txt
tc0826§0003.txt	tc0826§0004.txt
tc0826§0004.txt	tc0826§0005.txt
tc0826§0005.txt	tc0826§0006.txt
tc0826§0006.txt	tc0826§0007.txt
tc0826§0007.txt	tc0826§0008.txt
tc0826§0008.txt	tc0826§0009.txt
tc0826§0009.txt	tc0826§0010.txt
tc0826§0010.txt	tc0826§0011.txt
tc0826§0011.txt	tc0826§0012.txt
tc0826§0012.txt	tc0826§0013.txt
tc0826§0013.txt	tc0826§0014.txt
tc0827§0000.txt	tc0827§0001.txt
tc0827§0001.txt	tc0827§0002.txt
tc0827§0002.txt	tc0827§0003.txt
tc0827§0003.txt	tc0827§0004.txt
tc0827§0004.txt	tc0827§0005.txt
tc0827§0005.txt	tc0827§0006.txt
tc0827§0006.txt	tc0827§0007.txt
tc0827§0007.txt	tc0827§0008.txt
tc0827§0008.txt	tc0827§0009.txt
tc0827§0009.txt	tc0827§0010.txt
tc0827§0010.txt	tc0827§0011.txt
tc0827§0011.txt	tc0827§0012.txt
tc0827§0012.txt	tc0827§0013.txt
tc0827§0013.txt	tc0827§0014.txt
tc0827§0014.txt	tc0827§0015.txt
tc0828§0000.txt	tc0828§0001.txt
tc0828§0001.txt	tc0828§0002.txt
tc0828§0002.txt	tc0828§0003.txt
tc0828§0003.txt	tc0828§0004.txt
tc0828§0004.txt	tc0828§0005.txt
tc0828§0005.txt	tc0828§0006.txt
tc0828§0006.txt	tc0828§0007.txt
tc0828§0007.txt	tc0828§0008.txt
tc0828§0008.txt	tc0828§0009.txt
tc0828§0009.txt	tc0828§0010.txt
tc0828§0010.txt	tc0828§0011.txt
tc0828§0011.txt	tc0828§0012.txt
tc0828§0012.txt	tc0828§0013.txt
tc0829§0000.txt	tc0829§0001.txt
tc0829§0001.txt	tc0829§0002.txt
tc0829§0002.txt	tc0829§0003.txt
tc0829§0003.txt	tc0829§0004.txt
tc0829§0004.txt	tc0829§0005.txt
tc0829§0005.txt	tc0829§0006.txt
tc0829§0006.txt	tc0829§0007.txt
tc0829§0007.txt	tc0829§0008.txt
tc0829§0008.txt	tc0829§0009.txt
tc0829§0009.txt	tc0829§0010.txt
tc0829§0010.txt	tc0829§0011.txt
tc0829§0011.txt	tc0829§0012.txt
tc0829§0012.txt	tc0829§0013.txt
tc0829§0013.txt	tc0829§0014.txt
tc0829§0014.txt	tc0829§0015.txt
tc0836§0000.txt	tc0836§0001.txt
tc0836§0001.txt	tc0836§0002.txt
tc0836§0002.txt	tc0836§0003.txt
tc0836§0003.txt	tc0836§0004.txt
tc0836§0004.txt	tc0836§0005.txt
tc0836§0005.txt	tc0836§0006.txt
tc0836§0006.txt	tc0836§0007.txt
tc0836§0007.txt	tc0836§0008.txt
tc0836§0008.txt	tc0836§0009.txt
tc0836§0009.txt	tc0836§0010.txt
tc0836§0010.txt	tc0836§0011.txt
tc0836§0011.txt	tc0836§0012.txt
tc0836§0012.txt	tc0836§0013.txt
tc0836§0013.txt	tc0836§0014.txt
tc0836§0014.txt	tc0836§0015.txt
tc0838§0000.txt	tc0838§0001.txt
tc0838§0001.txt	tc0838§0002.txt
tc0838§0002.txt	tc0838§0003.txt
tc0838§0003.txt	tc0838§0004.txt
tc0838§0004.txt	tc0838§0005.txt
tc0838§0005.txt	tc0838§0006.txt
tc0838§0006.txt	tc0838§0007.txt
tc0838§0007.txt	tc0838§0008.txt
tc0838§0008.txt	tc0838§0009.txt
tc0838§0009.txt	tc0838§0010.txt
tc0838§0010.txt	tc0838§0011.txt
tc0838§0011.txt	tc0838§0012.txt
tc0838§0012.txt	tc0838§0013.txt
tc0838§0013.txt	tc0838§0014.txt
tc0839§0000.txt	tc0839§0001.txt
tc0839§0001.txt	tc0839§0002.txt
tc0839§0002.txt	tc0839§0003.txt
tc0839§0003.txt	tc0839§0004.txt
tc0839§0004.txt	tc0839§0005.txt
tc0839§0005.txt	tc0839§0006.txt
tc0839§0006.txt	tc0839§0007.txt
tc0839§0007.txt	tc0839§0008.txt
tc0840§0000.txt	tc0840§0001.txt
tc0840§0001.txt	tc0840§0002.txt
tc0840§0002.txt	tc0840§0003.txt
tc0840§0003.txt	tc0840§0004.txt
tc0840§0004.txt	tc0840§0005.txt
tc0840§0005.txt	tc0840§0006.txt
tc0840§0006.txt	tc0840§0007.txt
tc0840§0007.txt	tc0840§0008.txt
tc0840§0008.txt	tc0840§0009.txt
tc0840§0009.txt	tc0840§0010.txt
tc0840§0010.txt	tc0840§0011.txt
tc0840§0011.txt	tc0840§0012.txt
tc0842§0000.txt	tc0842§0001.txt
tc0842§0001.txt	tc0842§0002.txt
tc0842§0002.txt	tc0842§0003.txt
tc0842§0003.txt	tc0842§0004.txt
tc0842§0004.txt	tc0842§0005.txt
tc0842§0005.txt	tc0842§0006.txt
tc0842§0006.txt	tc0842§0007.txt
tc0842§0007.txt	tc0842§0008.txt
tc0842§0008.txt	tc0842§0009.txt
tc0842§0009.txt	tc0842§0010.txt
tc0842§0010.txt	tc0842§0011.txt
tc0842§0011.txt	tc0842§0012.txt
tc0842§0012.txt	tc0842§0013.txt
tc0844§0000.txt	tc0844§0001.txt
tc0844§0001.txt	tc0844§0002.txt
tc0844§0002.txt	tc0844§0003.txt
tc0844§0003.txt	tc0844§0004.txt
tc0844§0004.txt	tc0844§0005.txt
tc0844§0005.txt	tc0844§0006.txt
tc0844§0006.txt	tc0844§0007.txt
tc0844§0007.txt	tc0844§0008.txt
tc0844§0008.txt	tc0844§0009.txt
tc0844§0009.txt	tc0844§0010.txt
tc0844§0010.txt	tc0844§0011.txt
tc0844§0011.txt	tc0844§0012.txt
tc0844§0012.txt	tc0844§0013.txt
tc0844§0013.txt	tc0844§0014.txt
tc0844§0014.txt	tc0844§0015.txt
tc0846§0000.txt	tc0846§0001.txt
tc0846§0001.txt	tc0846§0002.txt
tc0846§0002.txt	tc0846§0003.txt
tc0846§0003.txt	tc0846§0004.txt
tc0846§0004.txt	tc0846§0005.txt
tc0846§0005.txt	tc0846§0006.txt
tc0846§0006.txt	tc0846§0007.txt
tc0846§0007.txt	tc0846§0008.txt
tc0846§0008.txt	tc0846§0009.txt
tc0846§0009.txt	tc0846§0010.txt
tc0846§0010.txt	tc0846§0011.txt
tc0846§0011.txt	tc0846§0012.txt
tc0846§0012.txt	tc0846§0013.txt
tc0846§0013.txt	tc0846§0014.txt
tc0846§0014.txt	tc0846§0015.txt
tc0847§0000.txt	tc0847§0001.txt
tc0847§0001.txt	tc0847§0002.txt
tc0847§0002.txt	tc0847§0003.txt
tc0847§0003.txt	tc0847§0004.txt
tc0847§0004.txt	tc0847§0005.txt
tc0847§0005.txt	tc0847§0006.txt
tc0848§0000.txt	tc0848§0001.txt
tc0848§0001.txt	tc0848§0002.txt
tc0848§0002.txt	tc0848§0003.txt
tc0848§0003.txt	tc0848§0004.txt
tc0848§0004.txt	tc0848§0005.txt
tc0848§0005.txt	tc0848§0006.txt
tc0848§0006.txt	tc0848§0007.txt
tc0848§0007.txt	tc0848§0008.txt
tc0848§0008.txt	tc0848§0009.txt
tc0848§0009.txt	tc0848§0010.txt
tc0848§0010.txt	tc0848§0011.txt
tc0848§0011.txt	tc0848§0012.txt
tc0848§0012.txt	tc0848§0013.txt
tc0848§0013.txt	tc0848§0014.txt
tc0849§0000.txt	tc0849§0001.txt
tc0849§0001.txt	tc0849§0002.txt
tc0849§0002.txt	tc0849§0003.txt
tc0849§0003.txt	tc0849§0004.txt
tc0849§0004.txt	tc0849§0005.txt
tc0849§0005.txt	tc0849§0006.txt
tc0849§0006.txt	tc0849§0007.txt
tc0849§0007.txt	tc0849§0008.txt
tc0849§0008.txt	tc0849§0009.txt
tc0850§0000.txt	tc0850§0001.txt
tc0850§0001.txt	tc0850§0002.txt
tc0850§0002.txt	tc0850§0003.txt
tc0850§0003.txt	tc0850§0004.txt
tc0850§0004.txt	tc0850§0005.txt
tc0850§0005.txt	tc0850§0006.txt
tc0850§0006.txt	tc0850§0007.txt
tc0850§0007.txt	tc0850§0008.txt
tc0850§0008.txt	tc0850§0009.txt
tc0850§0009.txt	tc0850§0010.txt
tc0850§0010.txt	tc0850§0011.txt
tc0850§0011.txt	tc0850§0012.txt
tc0850§0012.txt	tc0850§0013.txt
tc0851§0000.txt	tc0851§0001.txt
tc0851§0001.txt	tc0851§0002.txt
tc0851§0002.txt	tc0851§0003.txt
tc0851§0003.txt	tc0851§0004.txt
tc0851§0004.txt	tc0851§0005.txt
tc0851§0005.txt	tc0851§0006.txt
tc0851§0006.txt	tc0851§0007.txt
tc0851§0007.txt	tc0851§0008.txt
tc0852§0000.txt	tc0852§0001.txt
tc0852§0001.txt	tc0852§0002.txt
tc0852§0002.txt	tc0852§0003.txt
tc0852§0003.txt	tc0852§0004.txt
tc0852§0004.txt	tc0852§0005.txt
tc0852§0005.txt	tc0852§0006.txt
tc0852§0006.txt	tc0852§0007.txt
tc0852§0007.txt	tc0852§0008.txt
tc0852§0008.txt	tc0852§0009.txt
tc0852§0009.txt	tc0852§0010.txt
tc0852§0010.txt	tc0852§0011.txt
tc0852§0011.txt	tc0852§0012.txt
tc0852§0012.txt	tc0852§0013.txt
tc0852§0013.txt	tc0852§0014.txt
tc0854§0000.txt	tc0854§0001.txt
tc0854§0001.txt	tc0854§0002.txt
tc0854§0002.txt	tc0854§0003.txt
tc0854§0003.txt	tc0854§0004.txt
tc0854§0004.txt	tc0854§0005.txt
tc0854§0005.txt	tc0854§0006.txt
tc0854§0006.txt	tc0854§0007.txt
tc0854§0007.txt	tc0854§0008.txt
tc0854§0008.txt	tc0854§0009.txt
tc0854§0009.txt	tc0854§0010.txt
tc0855§0000.txt	tc0855§0001.txt
tc0855§0001.txt	tc0855§0002.txt
tc0855§0002.txt	tc0855§0003.txt
tc0855§0003.txt	tc0855§0004.txt
tc0855§0004.txt	tc0855§0005.txt
tc0855§0005.txt	tc0855§0006.txt
tc0855§0006.txt	tc0855§0007.txt
tc0855§0007.txt	tc0855§0008.txt
tc0855§0008.txt	tc0855§0009.txt
tc0855§0009.txt	tc0855§0010.txt
tc0855§0010.txt	tc0855§0011.txt
tc0856§0000.txt	tc0856§0001.txt
tc0856§0001.txt	tc0856§0002.txt
tc0856§0002.txt	tc0856§0003.txt
tc0856§0003.txt	tc0856§0004.txt
tc0856§0004.txt	tc0856§0005.txt
tc0856§0005.txt	tc0856§0006.txt
tc0856§0006.txt	tc0856§0007.txt
tc0856§0007.txt	tc0856§0008.txt
tc0856§0008.txt	tc0856§0009.txt
tc0856§0009.txt	tc0856§0010.txt
tc0856§0010.txt	tc0856§0011.txt
tc0856§0011.txt	tc0856§0012.txt
tc0857§0000.txt	tc0857§0001.txt
tc0857§0001.txt	tc0857§0002.txt
tc0857§0002.txt	tc0857§0003.txt
tc0857§0003.txt	tc0857§0004.txt
tc0857§0004.txt	tc0857§0005.txt
tc0857§0005.txt	tc0857§0006.txt
tc0857§0006.txt	tc0857§0007.txt
tc0857§0007.txt	tc0857§0008.txt
tc0857§0008.txt	tc0857§0009.txt
tc0857§0009.txt	tc0857§0010.txt
tc0857§0010.txt	tc0857§0011.txt
tc0857§0011.txt	tc0857§0012.txt
tc0858§0000.txt	tc0858§0001.txt
tc0858§0001.txt	tc0858§0002.txt
tc0858§0002.txt	tc0858§0003.txt
tc0858§0003.txt	tc0858§0004.txt
tc0858§0004.txt	tc0858§0005.txt
tc0858§0005.txt	tc0858§0006.txt
tc0858§0006.txt	tc0858§0007.txt
tc0858§0007.txt	tc0858§0008.txt
tc0858§0008.txt	tc0858§0009.txt
tc0859§0000.txt	tc0859§0001.txt
tc0859§0001.txt	tc0859§0002.txt
tc0859§0002.txt	tc0859§0003.txt
tc0859§0003.txt	tc0859§0004.txt
tc0859§0004.txt	tc0859§0005.txt
tc0859§0005.txt	tc0859§0006.txt
tc0859§0006.txt	tc0859§0007.txt
tc0859§0007.txt	tc0859§0008.txt
tc0859§0008.txt	tc0859§0009.txt
tc0859§0009.txt	tc0859§0010.txt
tc0860§0000.txt	tc0860§0001.txt
tc0860§0001.txt	tc0860§0002.txt
tc0860§0002.txt	tc0860§0003.txt
tc0860§0003.txt	tc0860§0004.txt
tc0860§0004.txt	tc0860§0005.txt
tc0860§0005.txt	tc0860§0006.txt
tc0860§0006.txt	tc0860§0007.txt
tc0860§0007.txt	tc0860§0008.txt
tc0860§0008.txt	tc0860§0009.txt
tc0860§0009.txt	tc0860§0010.txt
tc0860§0010.txt	tc0860§0011.txt
tc0860§0011.txt	tc0860§0012.txt
tc0861§0000.txt	tc0861§0001.txt
tc0861§0001.txt	tc0861§0002.txt
tc0861§0002.txt	tc0861§0003.txt
tc0861§0003.txt	tc0861§0004.txt
tc0861§0004.txt	tc0861§0005.txt
tc0861§0005.txt	tc0861§0006.txt
tc0861§0006.txt	tc0861§0007.txt
tc0861§0007.txt	tc0861§0008.txt
tc0861§0008.txt	tc0861§0009.txt
tc0861§0009.txt	tc0861§0010.txt
tc0861§0010.txt	tc0861§0011.txt
tc0861§0011.txt	tc0861§0012.txt
tc0861§0012.txt	tc0861§0013.txt
tc0861§0013.txt	tc0861§0014.txt
tc0863§0000.txt	tc0863§0001.txt
tc0863§0001.txt	tc0863§0002.txt
tc0863§0002.txt	tc0863§0003.txt
tc0863§0003.txt	tc0863§0004.txt
tc0863§0004.txt	tc0863§0005.txt
tc0863§0005.txt	tc0863§0006.txt
tc0863§0006.txt	tc0863§0007.txt
tc0863§0007.txt	tc0863§0008.txt
tc0863§0008.txt	tc0863§0009.txt
tc0863§0009.txt	tc0863§0010.txt
tc0863§0010.txt	tc0863§0011.txt
tc0863§0011.txt	tc0863§0012.txt
tc0863§0012.txt	tc0863§0013.txt
tc0864§0000.txt	tc0864§0001.txt
tc0864§0001.txt	tc0864§0002.txt
tc0864§0002.txt	tc0864§0003.txt
tc0864§0003.txt	tc0864§0004.txt
tc0864§0004.txt	tc0864§0005.txt
tc0864§0005.txt	tc0864§0006.txt
tc0864§0006.txt	tc0864§0007.txt
tc0864§0007.txt	tc0864§0008.txt
tc0864§0008.txt	tc0864§0009.txt
tc0864§0009.txt	tc0864§0010.txt
tc0864§0010.txt	tc0864§0011.txt
tc0864§0011.txt	tc0864§0012.txt
tc0864§0012.txt	tc0864§0013.txt
tc0866§0000.txt	tc0866§0001.txt
tc0866§0001.txt	tc0866§0002.txt
tc0866§0002.txt	tc0866§0003.txt
tc0866§0003.txt	tc0866§0004.txt
tc0866§0004.txt	tc0866§0005.txt
tc0866§0005.txt	tc0866§0006.txt
tc0866§0006.txt	tc0866§0007.txt
tc0866§0007.txt	tc0866§0008.txt
tc0866§0008.txt	tc0866§0009.txt
tc0866§0009.txt	tc0866§0010.txt
tc0866§0010.txt	tc0866§0011.txt
tc0867§0000.txt	tc0867§0001.txt
tc0867§0001.txt	tc0867§0002.txt
tc0867§0002.txt	tc0867§0003.txt
